C:\Users\이우진\.jdks\corretto-11.0.19\bin\jcmd.exe 15108 GC.class_histogram
15108:
 num     #instances         #bytes  class name (module)
2136:             1             16  com.jetbrains.toolbox.WindowsFileAssociationsUpdater$2$invokeSuspend$$inlined$map$1
2137:             1             16  com.jetbrains.toolbox.WindowsFileAssociationsUpdater$2$invokeSuspend$$inlined$map$1$2
2138:             1             16  com.jetbrains.toolbox.WindowsFileAssociationsUpdater$Companion
2139:             1             16  com.jetbrains.toolbox.WindowsFileAssociationsUpdater$WindowsAssociationsImpl$createArgsString$1
2140:             1             16  com.jetbrains.toolbox.accounts.AccountManagerImpl$accountJson$1
2141:             1             16  com.jetbrains.toolbox.accounts.AccountProviderImpl$authState$1
2142:             1             16  com.jetbrains.toolbox.accounts.AccountsJson$Companion
2143:             1             16  com.jetbrains.toolbox.accounts.JetBrainsAccountSecureToken$$serializer
2144:             1             16  com.jetbrains.toolbox.accounts.JetBrainsAccountSecureToken$Companion
2145:             1             16  com.jetbrains.toolbox.accounts.OAuthSecureToken$$serializer
2146:             1             16  com.jetbrains.toolbox.accounts.OAuthSecureToken$Companion
2147:             1             16  com.jetbrains.toolbox.accounts.SecureAccountToken$Companion
2148:             1             16  com.jetbrains.toolbox.accounts.SecureAccountToken$Companion$$cachedSerializer$delegate$1
2149:             1             16  com.jetbrains.toolbox.accounts.oauth.jba.JBAConstants
2150:             1             16  com.jetbrains.toolbox.accounts.oauth.jba.JetBrainsAccountProviderImpl$activeAccount$1
2151:             1             16  com.jetbrains.toolbox.accounts.oauth.space.SpaceAccountConstants
2152:             1             16  com.jetbrains.toolbox.accounts.oauth.space.SpaceDetailsProvider
2153:             1             16  com.jetbrains.toolbox.accounts.oauth.space.SpaceLoginProtocolHandler
2154:             1             16  com.jetbrains.toolbox.datamodel.ApplicationIdAndChannel$$serializer
2155:             1             16  com.jetbrains.toolbox.datamodel.ApplicationIdAndChannel$Companion
2156:             1             16  com.jetbrains.toolbox.datamodel.ApplicationManagerModelLocalEntry$$Lambda$114/0x0000000100311df8
2157:             1             16  com.jetbrains.toolbox.datamodel.ApplicationManagerModelLocalEntry$Companion
2158:             1             16  com.jetbrains.toolbox.datamodel.ApplicationManagerModelRemoteEntry$$Lambda$118/0x000000010031c370
2159:             1             16  com.jetbrains.toolbox.datamodel.ApplicationManagerModelRemoteEntry$Companion
2160:             1             16  com.jetbrains.toolbox.datamodel.ApplicationManagerModelRemoteFeedItem$Companion
2161:             1             16  com.jetbrains.toolbox.datamodel.ChannelSettings$$serializer
2162:             1             16  com.jetbrains.toolbox.datamodel.ChannelSettings$Companion
2163:             1             16  com.jetbrains.toolbox.datamodel.CustomNamesModel$Companion
2164:             1             16  com.jetbrains.toolbox.datamodel.FreshnessPeriod$$serializer
2165:             1             16  com.jetbrains.toolbox.datamodel.GraphicsApi$Companion
2166:             1             16  com.jetbrains.toolbox.datamodel.GraphicsApi$Companion$$cachedSerializer$delegate$1
2167:             1             16  com.jetbrains.toolbox.datamodel.HistoryAction$$serializer
2168:             1             16  com.jetbrains.toolbox.datamodel.HistoryAction$Companion
2169:             1             16  com.jetbrains.toolbox.datamodel.HistoryAction$Companion$$cachedSerializer$delegate$1
2170:             1             16  com.jetbrains.toolbox.datamodel.InstallationHistory$$serializer
2171:             1             16  com.jetbrains.toolbox.datamodel.InstallationHistory$Companion
2172:             1             16  com.jetbrains.toolbox.datamodel.InstallationHistoryEntry$$serializer
2173:             1             16  com.jetbrains.toolbox.datamodel.InstallationHistoryEntry$Companion
2174:             1             16  com.jetbrains.toolbox.datamodel.IntelliJApiNotification$$serializer
2175:             1             16  com.jetbrains.toolbox.datamodel.IntelliJApiNotification$Companion
2176:             1             16  com.jetbrains.toolbox.datamodel.IntelliJModel$Companion
2177:             1             16  com.jetbrains.toolbox.datamodel.InternalSettings$Companion
2178:             1             16  com.jetbrains.toolbox.datamodel.JetBrainsAccountSettings
2179:             1             16  com.jetbrains.toolbox.datamodel.JetBrainsAccountSettings$Companion
2180:             1             16  com.jetbrains.toolbox.datamodel.JsonKt$Jsonx$1
2181:             1             16  com.jetbrains.toolbox.datamodel.JsonKt$JsonxPrettyPrinted$1
2182:             1             16  com.jetbrains.toolbox.datamodel.LeftoverIDEDirectoryInfo$Companion
2183:             1             16  com.jetbrains.toolbox.datamodel.LeftoverIDEDirectoryInfo$Companion$Application$$Lambda$156/0x00000001003a8000
2184:             1             16  com.jetbrains.toolbox.datamodel.LeftoverIDEDirectoryInfo$Companion$Application$Companion
2185:             1             16  com.jetbrains.toolbox.datamodel.LeftoverIDEDirectoryInfo$Companion$Application$Companion$COMPARATOR$1
2186:             1             16  com.jetbrains.toolbox.datamodel.LeftoverIDEDirectoryInfo$Companion$Application$Companion$COMPARATOR$2
2187:             1             16  com.jetbrains.toolbox.datamodel.LeftoverIDEDirectoryInfo$sam$java_util_function_Function$0
2188:             1             16  com.jetbrains.toolbox.datamodel.ModelHolder$special$$inlined$map$1
2189:             1             16  com.jetbrains.toolbox.datamodel.ModelHolder$special$$inlined$map$1$2
2190:             1             16  com.jetbrains.toolbox.datamodel.ModelHolder$special$$inlined$map$2
2191:             1             16  com.jetbrains.toolbox.datamodel.ModelHolder$special$$inlined$map$2$2
2192:             1             16  com.jetbrains.toolbox.datamodel.ModelHolder$special$$inlined$map$3
2193:             1             16  com.jetbrains.toolbox.datamodel.ModelHolder$special$$inlined$map$3$2
2194:             1             16  com.jetbrains.toolbox.datamodel.ModelHolder$special$$inlined$map$4
2195:             1             16  com.jetbrains.toolbox.datamodel.ModelHolder$special$$inlined$map$4$2
2196:             1             16  com.jetbrains.toolbox.datamodel.ModelHolder$special$$inlined$map$5
2197:             1             16  com.jetbrains.toolbox.datamodel.ModelHolder$special$$inlined$map$5$2
2198:             1             16  com.jetbrains.toolbox.datamodel.NetworkSettings$Companion
2199:             1             16  com.jetbrains.toolbox.datamodel.NotificationPayload$$serializer
2200:             1             16  com.jetbrains.toolbox.datamodel.NotificationPayload$Companion
2201:             1             16  com.jetbrains.toolbox.datamodel.OpenItem$$serializer
2202:             1             16  com.jetbrains.toolbox.datamodel.OpenItem$Companion
2203:             1             16  com.jetbrains.toolbox.datamodel.OpenItem$special$$inlined$compareBy$1
2204:             1             16  com.jetbrains.toolbox.datamodel.OpenItem$special$$inlined$thenBy$1
2205:             1             16  com.jetbrains.toolbox.datamodel.OpenItem$special$$inlined$thenBy$2
2206:             1             16  com.jetbrains.toolbox.datamodel.OpenItem$special$$inlined$thenBy$3
2207:             1             16  com.jetbrains.toolbox.datamodel.OrderingSettings$$serializer
2208:             1             16  com.jetbrains.toolbox.datamodel.OrderingSettings$Companion
2209:             1             16  com.jetbrains.toolbox.datamodel.PluginInfo$$serializer
2210:             1             16  com.jetbrains.toolbox.datamodel.ProductInfo$$serializer
2211:             1             16  com.jetbrains.toolbox.datamodel.ProductInfo$Companion
2212:             1             16  com.jetbrains.toolbox.datamodel.ProxyAuthSettings
2213:             1             16  com.jetbrains.toolbox.datamodel.ProxyAuthSettings$Companion
2214:             1             16  com.jetbrains.toolbox.datamodel.ProxySettings$Companion
2215:             1             16  com.jetbrains.toolbox.datamodel.ProxyType$Companion
2216:             1             16  com.jetbrains.toolbox.datamodel.ProxyType$Companion$$cachedSerializer$delegate$1
2217:             1             16  com.jetbrains.toolbox.datamodel.SelfSettings$$serializer
2218:             1             16  com.jetbrains.toolbox.datamodel.SelfSettings$Companion
2219:             1             16  com.jetbrains.toolbox.datamodel.SelfSettings$Companion$diskWriter$1
2220:             1             16  com.jetbrains.toolbox.datamodel.SelfSettings$Companion$parser$1
2221:             1             16  com.jetbrains.toolbox.datamodel.SelfSettings$Companion$stringer$1
2222:             1             16  com.jetbrains.toolbox.datamodel.ShellScriptsModel$Companion
2223:             1             16  com.jetbrains.toolbox.datamodel.ShellScriptsSettings$$serializer
2224:             1             16  com.jetbrains.toolbox.datamodel.ShellScriptsSettings$Companion
2225:             1             16  com.jetbrains.toolbox.datamodel.StatisticsSettings
2226:             1             16  com.jetbrains.toolbox.datamodel.StatisticsSettings$$serializer
2227:             1             16  com.jetbrains.toolbox.datamodel.StatisticsSettings$Companion
2228:             1             16  com.jetbrains.toolbox.datamodel.Theme$Companion
2229:             1             16  com.jetbrains.toolbox.datamodel.Theme$Companion$$cachedSerializer$delegate$1
2230:             1             16  com.jetbrains.toolbox.datamodel.ToolOpenItem$Companion
2231:             1             16  com.jetbrains.toolbox.datamodel.ToolSettingsModel$Companion
2232:             1             16  com.jetbrains.toolbox.datamodel.ToolsSettings
2233:             1             16  com.jetbrains.toolbox.datamodel.ToolsSettings$$serializer
2234:             1             16  com.jetbrains.toolbox.datamodel.ToolsSettings$Companion
2235:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$$serializer
2236:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$1
2237:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$10
2238:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$11
2239:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$12
2240:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$13
2241:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$2
2242:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$3
2243:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$4
2244:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$5
2245:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$6
2246:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$7
2247:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$8
2248:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$9
2249:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$Companion
2250:             1             16  com.jetbrains.toolbox.datamodel.UILanguage$Companion$$cachedSerializer$delegate$1
2251:             1             16  com.jetbrains.toolbox.datamodel.UISettings$$serializer
2252:             1             16  com.jetbrains.toolbox.datamodel.UISettings$Companion
2253:             1             16  com.jetbrains.toolbox.datamodel.Update$$serializer
2254:             1             16  com.jetbrains.toolbox.datamodel.Update$Companion
